conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
"['turn 1: Could you search for the location of the Acropolis in Athens, Greece? -> Sure thing! The Acropolis is located at ""Acropolis, Athens 105 58, Greece.""', ""turn 2: Create an event at Acropolis, Athens 105 58, Greece on July 10 from 9 AM to 11 AM titled Project Review with description Discuss quarterly goals -> Your event 'Project Review' has been added to July 10, 2023, 9:00 AM–11:00 AM at Acropolis, Athens 105\xa058, Greece. content://calendar/event/201"", ""turn 3: Email the details of the event 'Project Review' at Acropolis, Athens 105 58, Greece on July 10 from 9 AM to 11 AM with description Discuss quarterly goals to john.doe@company.com -> Email successfully sent to john.doe@company.com with the event details.""]"	Add an event there titled 'Acropolis Visit' with description 'Tour the ancient site' next Saturday from 10 am to 12 pm	Add an event at Acropolis, Athens 105 58, Greece titled 'Acropolis Visit' with description 'Tour the ancient site' next Saturday from 10 am to 12 pm	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Acropolis Visit', 'DESCRIPTION': 'Tour the ancient site', 'EVENT_LOCATION': 'Acropolis, Athens 105 58, Greece', 'BEGIN_TIME': 1701200000000, 'END_TIME': 1701207200000}}	search_location-1131-ACTION_INSERT_EVENT-1-send_email-1-ACTION_INSERT_EVENT-1	1	['ACTION_SET_RINGTONE', 'ACTION_INSERT_EVENT', 'ACTION_EDIT_ALARM', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_WEB_HISTORY']
"['turn 1: Could you search for the location of the Acropolis in Athens, Greece? -> Sure thing! The Acropolis is located at ""Acropolis, Athens 105 58, Greece.""', ""turn 2: Create an event at Acropolis, Athens 105 58, Greece on July 10 from 9 AM to 11 AM titled Project Review with description Discuss quarterly goals -> Your event 'Project Review' has been added to July 10, 2023, 9:00 AM–11:00 AM at Acropolis, Athens 105\xa058, Greece. content://calendar/event/201"", 'turn 3: Can you point me to Acropolis, Athens 105 58, Greece on the map? -> Marking Acropolis: Acropolis, Athens\xa0105\xa058, Greece on your map now.']"	Create a calendar entry there for 'History Class Field Trip' with description 'Discuss ancient Greek architecture' next Friday from 8 am to 1 pm	Create a calendar entry at Acropolis, Athens 105 58, Greece for 'History Class Field Trip' with description 'Discuss ancient Greek architecture' next Friday from 8 am to 1 pm	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'History Class Field Trip', 'DESCRIPTION': 'Discuss ancient Greek architecture', 'EVENT_LOCATION': 'Acropolis, Athens 105 58, Greece', 'BEGIN_TIME': 1701100000000, 'END_TIME': 1701118000000}}	search_location-1131-ACTION_INSERT_EVENT-1-search_location-1-ACTION_INSERT_EVENT-1	1	['get_contact_info_from_uri', 'ACTION_INSERT_EVENT', 'open_settings', 'ACTION_SHOW_TIMERS', 'INTENT_ACTION_STILL_IMAGE_CAMERA']
"[""turn 1: Please send an email to boss@company.com stating 'I will be on leave tomorrow'. -> Your message 'I will be on leave tomorrow' has been sent to boss@company.com."", ""turn 2: Display the leave note I sent. -> Sent emails: to boss@company.com – 'I will be on leave tomorrow'."", 'turn 3: Show me the currently operational timers. -> Currently active timers: [7 minutes – Tea steeping, 15 minutes – Reading, 25 minutes – Conference call].']"	List all emails I've sent recently	View sent emails	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1224-ACTION_VIEW_SENT_EMAILS-1-ACTION_SHOW_TIMERS-1_NR-ACTION_VIEW_SENT_EMAILS-10	1	['ACTION_CREATE_DOCUMENT', 'ACTION_GET_RINGTONE', 'launch_application', 'ACTION_SET_RINGTONE', 'ACTION_VIEW_SENT_EMAILS']
"[""turn 1: I want to dispatch an email to contact@vendor.org with subject 'RFQ Submission' and attach file:///rfq.docx and file:///pricing.xlsx. -> RFQ Submission email sent to contact@vendor.org with both RFQ and pricing files attached."", ""turn 2: Can you open an image file for me? I'm looking for persistent access to it. -> Image loaded for long‑term access: content://pictures/favorites/photo123.png"", ""turn 3: Send content://pictures/favorites/photo123.png to Sam with the note 'Check out this photo.' -> Photo sent to Sam. He’ll check it out.""]"	Show me the emails I've sent recently	View sent emails	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1225-ACTION_OPEN_DOCUMENT-1_NR-send_message-1-ACTION_VIEW_SENT_EMAILS-8	1	['ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_OPEN_CONTENT', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_CONTACT']
"[""turn 1: I want to dispatch an email to contact@vendor.org with subject 'RFQ Submission' and attach file:///rfq.docx and file:///pricing.xlsx. -> RFQ Submission email sent to contact@vendor.org with both RFQ and pricing files attached."", ""turn 2: Can you open an image file for me? I'm looking for persistent access to it. -> Image loaded for long‑term access: content://pictures/favorites/photo123.png"", 'turn 3: Open content://pictures/favorites/photo123.png -> Your image is now open: content://pictures/favorites/photo123.png']"	What have I sent lately?	List recent sent emails	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1225-ACTION_OPEN_DOCUMENT-1_NR-ACTION_OPEN_CONTENT-1-ACTION_VIEW_SENT_EMAILS-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_CONTACT', 'ACTION_EDIT_CONTACT', 'ACTION_VIEW_PLAYLIST', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Email alpha.testers@domain.org the onboarding guide (file:///onboarding.pdf) and the policy document (file:///policy.docx). Use subject 'Welcome Pack'. -> Welcome Pack sent to alpha.testers@domain.org with onboarding and policy attachments."", ""turn 2: Let me view file:///onboarding.pdf and file:///policy.docx I sent to alpha.testers@domain.org. -> Here’s what’s in your Sent folder: to alpha.testers@domain.org – 'Welcome Pack'."", 'turn 3: Run the Messaging app so I can reply to my friend. -> Messaging app opened. You can reply to your friend now.']"	I'd like to see my sent mail folder.	View sent emails	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1222-ACTION_VIEW_SENT_EMAILS-1-launch_application-1_NR-ACTION_VIEW_SENT_EMAILS-5	1	['ACTION_EDIT_CONTACT', 'send_email', 'ACTION_SET_ALARM', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIEW_SENT_EMAILS']
"[""turn 1: Please email hr@company.com with 'Attached is my resignation letter.' as the body and the file:///resignation.pdf as attachment. Leave subject field blank. -> Email successfully sent to hr@company.com with your resignation letter attached."", 'turn 2: Start the Fitness app; I want to track my workout statistics. -> Fitness app is now open. Ready to log your workout metrics!', 'turn 3: List the recent apps now that Fitness app is open. -> Now that Fitness is active, here are your recent apps: Fitness; Email; Calendar; Health; Music.']"	Show me my sent emails.	Show sent emails.	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1239-launch_application-1_NR-ACTION_VIEW_RECENT_APPS-1-ACTION_VIEW_SENT_EMAILS-1	1	['search_location', 'play_video', 'ACTION_INSERT_CONTACT', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_EDIT_DOCUMENT']
"[""turn 1: Send a quick reminder to John at +15551234567 saying 'Don't forget the meeting at 3pm today.' -> Your reminder has been sent to +15551234567."", 'turn 2: Email the reminder to john@example.com -> Your reminder email was sent to john@example.com.', ""turn 3: Can I view the reminder to John at +15551234567 and the reminder email to john@example.com in my Sent folder? -> Sent emails:\n• to john@example.com - 'Reminder: Don’t forget the meeting at 3 PM today.'""]"	Show the reminder I just messaged him.	Show the reminder I just messaged John at +15551234567.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1241-send_email-1-ACTION_VIEW_SENT_EMAILS-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_SET_TIMER', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIDEO_CAPTURE', 'ACTION_SET_RINGTONE']
"[""turn 1: Message my neighbor at +44 7312 345678: 'Could you feed my cat while I'm away?' -> Request sent to your neighbor at +447312345678."", 'turn 2: Could you extract the telephone details for the contact at /contact/mark? -> Mark’s contact number is +1-212-555-0199.', 'turn 3: Please open the security options so I can update my lock screen settings. -> Security settings opened. You can now tweak your lock screen and privacy options.']"	Show the request I just sent to my neighbor.	Show the request I just sent to my neighbor at +44 7312 345678.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1287-get_contact_info-1_NR-open_settings-1_NR-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_EDIT_ALARM', 'ACTION_VIEW_CALL_LOG', 'send_email', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_GET_CONTENT']
"[""turn 1: Show me a JavaScript Fetch API usage example. -> Initiating search: 'JavaScript Fetch API usage example'... Sample snippet: fetch('https://api.example.com').then(res ⇒ res.json()).then(data ⇒ console.log(data));"", 'turn 2: Switch my phone over to video recording mode. I want to shoot a quick interview. -> Video mode activated—your camera app is now ready to record the interview.', 'turn 3: Begin filming the interview. -> Interview captured! Check it out at content://videos/interview_clip.mp4.']"	Can you display my browsing history?	Can you display my web browsing history?	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1333-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIDEO_CAPTURE-1-ACTION_VIEW_WEB_HISTORY-1	1	['ACTION_GET_CONTENT', 'ACTION_VIEW_WEB_HISTORY', 'web_search', 'ACTION_EDIT_CONTACT', 'ACTION_NAVIGATE_TO_LOCATION']
"[""turn 1: Directions from Central Park to Times Square in New York. -> Search results for 'directions from Central Park to Times Square': head south on 5th Ave, continue onto W 59th St, turn right onto 7th Ave, and you’ll reach Times Square in about 1.5 miles."", 'turn 2: What sites have I visited recently? -> Your last visited pages: Google Maps (directions Central Park → Times Square); NYC.gov (subway map); TripAdvisor (Times Square attractions); Street View (5th Avenue corridor).', ""turn 3: Search NYC.gov (subway map) again. -> Search results for 'subway map site:nyc.gov': Official NYC.gov subway system maps, station listings, and downloadable route PDFs.""]"	What pages have I visited lately?	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1321-ACTION_VIEW_WEB_HISTORY-1-web_search-1-ACTION_VIEW_WEB_HISTORY-14	1	['ACTION_VIEW_WEB_HISTORY', 'ACTION_SHOW_TIMERS', 'play_video', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_IMAGE_CAPTURE']
"[""turn 1: Search for funny Monday memes on the internet. -> Launching search for 'funny Monday memes': You'll find a variety of memes to brighten up your Monday blues."", 'turn 2: Show active timers please. -> You’ve got 2 active timers right now: [8 minutes – Popcorn; 12 minutes – Exam prep].', 'turn 3: Start one for 30 minutes for deep work. -> Deep work timer set for 30 minutes.']"	Show my web browsing history for that search for funny Monday memes.	Show my web browsing history for the search 'funny Monday memes'.	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1349-ACTION_SHOW_TIMERS-1_NR-ACTION_SET_TIMER-1-ACTION_VIEW_WEB_HISTORY-1	1	['ACTION_VIEW_WEB_HISTORY', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_OPEN_CONTENT', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_EVENT']
"[""turn 1: Common symptoms associated with type 2 diabetes. -> Searching for 'common symptoms of type 2 diabetes'... Preview: fatigue, frequent urination, increased thirst, blurred vision and slow-healing wounds are commonly listed."", 'turn 2: I want to choose one PDF document for permanent access. Please open the file chooser. -> Opening the PDF-only picker. Choose a single PDF document for permanent access.', ""turn 3: Send the PDF document chosen from the PDF-only picker to Mike with the message 'Here's the PDF for reference.' -> Your PDF has been delivered to Mike.""]"	Open my browsing history.	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1326-ACTION_OPEN_DOCUMENT-1_NR-send_message-1-ACTION_VIEW_WEB_HISTORY-4	1	['web_search', 'ACTION_EDIT_DOCUMENT', 'ACTION_EDIT_CONTACT', 'launch_application', 'ACTION_VIEW_WEB_HISTORY']
"[""turn 1: Best practices to boost productivity when working remotely. -> Opening search for 'best practices for remote work productivity': You'll see articles on time management, communication tools, and workspace setup."", ""turn 2: Please open my recent browsing record. -> Opening your recent browsing record: Google (search 'best coffee shops'), OpenAI Blog, YouTube (music playlist), Spotify (web player), Wikipedia (Python)."", ""turn 3: Search 'best practices for remote work productivity' again. -> Search results for 'best practices for remote work productivity': Productivity hacks, collaboration tools, and expert insights.""]"	Show my browsing history.	Show web browsing history.	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1346-ACTION_VIEW_WEB_HISTORY-1_NR-web_search-1-ACTION_VIEW_WEB_HISTORY-1	1	['ACTION_EDIT_DOCUMENT', 'ACTION_EDIT_VIDEO', 'ACTION_VIEW_WEB_HISTORY', 'get_contact_info_from_uri', 'play_video']
"[""turn 1: Initiate playback of 'Hotel California - Eagles'. -> Sure thing—playing 'Hotel California' by Eagles now."", ""turn 2: Can you list the songs on 'Hotel California - Eagles'? -> Playlist 'Hotel California - Eagles': Hotel California; Life in the Fast Lane; New Kid in Town"", ""turn 3: Play Life in the Fast Lane please -> On it! Now playing 'Life in the Fast Lane'.""]"	Show me the songs in this playlist.	View playlist 'Hotel California - Eagles'	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Hotel California - Eagles'}}	play_music-1383-ACTION_VIEW_PLAYLIST-1-play_music-1-ACTION_VIEW_PLAYLIST-1	1	['INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_PLAYLIST', 'ACTION_SHOW_ALARMS']
"[""turn 1: Launch Tidal and play 'Bad Guy' by Billie Eilish. -> Streaming Bad Guy by Billie Eilish on Tidal."", ""turn 2: View my 'Top 50' playlist -> Your Top 50 playlist is ready: Blinding Lights; Save Your Tears; Peaches; Montero (Call Me By Your Name)."", ""turn 3: Plan an event 'Restaurant Reservation' for a dinner with friends at Bella Italia to celebrate a special occasion. It should run from 1701700000000 to 1701705400000. -> Your ‘Restaurant Reservation’ is confirmed for November 23 at Bella Italia. Check it out here: content://calendar/event/9""]"	Show me the songs in this playlist.	View playlist 'Bad Guy'	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Bad Guy'}}	play_music-1359-ACTION_VIEW_PLAYLIST-1-ACTION_INSERT_EVENT-1_NR-ACTION_VIEW_PLAYLIST-1	1	['ACTION_EDIT_ALARM', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_PLAYLIST', 'ACTION_OPEN_CONTENT']
"[""turn 1: I'm in the mood for some tunes on Pandora; launch it please. -> Pandora is up—enjoy the music!"", 'turn 2: Can you open the Contacts application for me? -> Contacts app has been opened. Here are your contacts.', 'turn 3: What apps have I been using lately? -> You’ve been using: Contacts; Pandora.']"	What tracks are in this playlist?	View playlist 'Pandora'	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Pandora'}}	play_music-1357-launch_application-1_NR-ACTION_VIEW_RECENT_APPS-1-ACTION_VIEW_PLAYLIST-2	1	['play_video', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_EVENT', 'ACTION_PICK', 'ACTION_VIEW_PLAYLIST']
"[""turn 1: I'd like to hear 'Bohemian Rhapsody' by Queen. -> Absolutely, playing 'Bohemian Rhapsody' by Queen."", 'turn 2: What songs are in my Workout playlist? -> Your Workout playlist includes: Eye of the Tiger; Can’t Hold Us; Thunderstruck; Remember the Name.', ""turn 3: Play 'Bohemian Rhapsody' by Queen -> Starting “Bohemian Rhapsody” by Queen for you.""]"	Can I see the contents of that playlist?	View playlist 'Bohemian Rhapsody'	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Bohemian Rhapsody'}}	play_music-1368-ACTION_VIEW_PLAYLIST-1-play_music-1-ACTION_VIEW_PLAYLIST-1	1	['ACTION_VIEW_PLAYLIST', 'ACTION_SHOW_ALARMS', 'open_settings', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_VIEW_RECENT_APPS']
['turn 1: Please start playing on the default player. -> Alright, launching your default music player now.', 'turn 2: What timers are counting down right now? -> Currently running timers: [8 minutes – Rice cooker; 20 minutes – Dishwasher]', 'turn 3: Can you display the active countdown timers for me? -> Active countdown timers: Rice cooker – 8 minutes left; Dishwasher – 20 minutes remaining.']	List the songs in this playlist.	View playlist 'default playlist'	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'default playlist'}}	play_music-1401-ACTION_SHOW_TIMERS-1_NR-ACTION_SHOW_TIMERS-1_NR-ACTION_VIEW_PLAYLIST-2	1	['send_message', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_PLAYLIST', 'ACTION_CREATE_DOCUMENT', 'get_contact_info_from_uri']
['turn 1: Start the Calculator app; I have some quick math to do. -> Calculator launched. Ready for your calculations.', 'turn 2: Show me the apps I opened in the last few uses. -> Just opened apps: Calculator; Notes; Weather; Clock.', 'turn 3: Please get the contact summary for /contacts/mia. -> Contact summary for Mia:\n• Phone: 646-555-6789\n• Email: mia_wong@services.com\n• Address: 321 Pine Street, Seattle, WA\xa098101.']	What applications have I used most recently?	View recent apps	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1464-ACTION_VIEW_RECENT_APPS-1-get_contact_info-1_NR-ACTION_VIEW_RECENT_APPS-42	1	['ACTION_EDIT_CONTACT', 'ACTION_VIEW_RECENT_APPS', 'send_email', 'play_music', 'dial']
['turn 1: Open Microsoft Excel for some spreadsheet work. -> Microsoft Excel launched successfully. You can start editing your sheets.', 'turn 2: Can you show me apps I’ve opened since Microsoft Excel launched successfully? -> Since Excel: PowerPoint; Teams; Outlook; Chrome.', 'turn 3: Open PowerPoint. -> PowerPoint is now open—your presentation is ready for editing.']	Show me the apps I've recently accessed.	View recent apps	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1508-ACTION_VIEW_RECENT_APPS-1-launch_application-1-ACTION_VIEW_RECENT_APPS-33	1	['ACTION_INSERT_CONTACT', 'ACTION_VIEW_RECENT_APPS', 'ACTION_CREATE_DOCUMENT', 'ACTION_SHOW_TIMERS', 'web_search']
['turn 1: Open the Weather application to check the forecast. -> Weather app opened successfully—here’s your forecast.', 'turn 2: Could you pull up an email address from my directory? -> Pulling up your email addresses now. Select one to proceed.', 'turn 3: What is the contact summary for the URI /directory/contact_456? -> Summary for /directory/contact_456:\nName: Contact 456\nPhone: +1 (303) 555-0148\nEmail: contact_456@org.net\nAddress: 1600 Pennsylvania Avenue NW, Washington, DC 20500']	List the applications I've launched lately.	View recent apps	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1495-ACTION_PICK-1_NR-get_contact_info-1_NR-ACTION_VIEW_RECENT_APPS-27	1	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_SET_ALARM', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_VIEW_RECENT_APPS', 'send_message']
"['turn 1: I’d like to review files in Drive—please launch Google Drive. -> Google Drive app opened—browse your files now.', 'turn 2: What is the phone number associated with /contacts/rita? -> Here’s Rita’s phone number: (213) 555‑0123.', ""turn 3: Update /contacts/rita's phone to (310) 555-6789. -> All set—Rita’s number at /contacts/rita is updated to (310) 555-6789.""]"	Which apps have I opened recently?	View recent apps	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1493-get_contact_info-1_NR-ACTION_EDIT_CONTACT-1-ACTION_VIEW_RECENT_APPS-21	1	['get_contact_info', 'ACTION_GET_CONTENT', 'ACTION_VIEW_RECENT_APPS', 'ACTION_INSERT_CONTACT', 'ACTION_GET_RINGTONE']
"['turn 1: Launch Microsoft Word, please. -> Microsoft Word is now open and ready for you.', ""turn 2: What other apps have I used after Microsoft Word? -> You've used these apps after Word: Outlook; Teams; OneNote; Edge."", 'turn 3: Open Edge. -> Microsoft Edge opened—ready to browse the web.']"	Show me the apps I've opened since launching Microsoft Word.	View recent apps	{'plan': 'ACTION_VIEW_RECENT_APPS', 'arguments': {}}	launch_application-1507-ACTION_VIEW_RECENT_APPS-1-launch_application-1-ACTION_VIEW_RECENT_APPS-14	1	['dial', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_EDIT_VIDEO', 'ACTION_VIEW_RECENT_APPS', 'ACTION_INSERT_CONTACT']
"['turn 1: Plan to use the electronic beats file: content://storage/emulated/0/Music/electronic_beats.ogg -> All set—""electronic_beats.ogg"" is now your ringtone.', 'turn 2: I wish to pick multiple documents—one in PDF and one in plain text. Let me choose them together. -> Alright, launching the file selector for PDFs and plain text. You can pick multiple docs at once.', ""turn 3: Create a new PDF file named Presentation.pdf -> Voila! Your presentation PDF 'Presentation.pdf' is live here: content://documents/Presentation.pdf.""]"	Show me other ringtones besides that electronic_beats.ogg file.	Show me other ringtones besides the electronic_beats.ogg file: content://storage/emulated/0/Music/electronic_beats.ogg.	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1607-ACTION_OPEN_DOCUMENT-1_NR-ACTION_CREATE_DOCUMENT-1-ACTION_GET_RINGTONE-1	1	['ACTION_NAVIGATE_TO_LOCATION', 'web_search', 'ACTION_GET_RINGTONE', 'ACTION_GET_CONTENT', 'ACTION_VIEW_CONTACT']
"['turn 1: Hey assistant, use the chime notification sound at content://storage/emulated/0/Notifications/chime.wav for incoming calls. -> Your incoming call ringtone is now the chime notification sound from content://storage/emulated/0/Notifications/chime.wav.', ""turn 2: I don't like content://storage/emulated/0/Notifications/chime.wav, let me choose a different ringtone -> Got it—opening the ringtone list so you can pick something else."", 'turn 3: Use content://storage/emulated/0/Notifications/chime.wav to set an alarm for 7:00 AM tomorrow with vibration off -> Done. Alarm (ID: alarm_10) set for 7:00\xa0AM tomorrow with ringtone chime.wav (content://storage/emulated/0/Notifications/chime.wav) and vibration off.']"	Let me pick a different ringtone instead of that chime notification sound	Let me pick a different ringtone instead of the chime notification sound from content://storage/emulated/0/Notifications/chime.wav	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1571-ACTION_GET_RINGTONE-1-ACTION_SET_ALARM-1-ACTION_GET_RINGTONE-1	1	['send_email', 'ACTION_OPEN_CONTENT', 'ACTION_GET_RINGTONE', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_OPEN_DOCUMENT']
"[""turn 1: Please switch the ringtone to this OGG clip: content://storage/emulated/0/Movies/ringtone.ogg -> All set! Incoming calls will now ring with 'ringtone.ogg'."", ""turn 2: Browse available ringtones -> Sure thing—'ringtone2.ogg' is now your tone (content://storage/emulated/0/Movies/ringtone2.ogg)"", ""turn 3: Set content://storage/emulated/0/Movies/ringtone2.ogg as my default ringtone -> Success! Your default ringtone has been changed to 'ringtone2.ogg'.""]"	Let me choose another ringtone instead of that clip.	Let me choose another ringtone instead of content://storage/emulated/0/Movies/ringtone.ogg.	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1577-ACTION_GET_RINGTONE-1-ACTION_SET_RINGTONE-1-ACTION_GET_RINGTONE-1	1	['INTENT_ACTION_STILL_IMAGE_CAMERA', 'search_location', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_EDIT_VIDEO', 'ACTION_GET_RINGTONE']
"['turn 1: Hey, can you switch my incoming call melody to content://media/external/audio/media/46? -> Incoming calls will now play content://media/external/audio/media/46.', ""turn 2: I'd like to browse other ringtones. -> Got it—bringing up alternative ringtones for you. Let me know which one stands out."", 'turn 3: Go ahead and set content://media/external/audio/media/46 as my ringtone. -> Incoming calls will ring with content://media/external/audio/media/46. All set!']"	Show me other ringtones besides that one	Show me other ringtones besides content://media/external/audio/media/46	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1584-ACTION_GET_RINGTONE-1-ACTION_SET_RINGTONE-1-ACTION_GET_RINGTONE-1	1	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIDEO_CAPTURE', 'ACTION_GET_RINGTONE', 'ACTION_SET_RINGTONE']
"['turn 1: I’d like to set my ringtone to the download named coolbeat.m4a (URI: content://storage/emulated/0/Download/coolbeat.m4a). -> Done! Your ringtone is now coolbeat.m4a from your Downloads folder.', ""turn 2: Actually, I'd like a different ringtone instead of content://storage/emulated/0/Download/coolbeat.m4a. -> Sure—opening the ringtone selection so you can choose a different sound."", 'turn 3: Wake me at 7:00 AM tomorrow using content://storage/emulated/0/Download/coolbeat.m4a. -> All set! Your one-time alarm (ID: alarm_1) is scheduled for 7:00\xa0AM tomorrow and will play coolbeat.m4a (content://storage/emulated/0/Download/coolbeat.m4a).']"	Let me browse other ringtones instead of that coolbeat.m4a	"Let me browse other ringtones instead of ""coolbeat.m4a"""	{'plan': 'ACTION_GET_RINGTONE', 'arguments': {}}	ACTION_SET_RINGTONE-1573-ACTION_GET_RINGTONE-1-ACTION_SET_ALARM-1-ACTION_GET_RINGTONE-1	1	['ACTION_CREATE_DOCUMENT', 'search_location', 'ACTION_GET_RINGTONE', 'ACTION_GET_CONTENT', 'ACTION_EDIT_ALARM']
"['turn 1: Load content://archive/film.mp4 so I can manually adjust it. -> Opening content://archive/film.mp4 in edit mode—feel free to make any adjustments.', ""turn 2: Assign my ringtone as content://media/ethereal_sound. -> The ringtone has been updated to 'ethereal_sound'."", 'turn 3: Let me choose another ringtone. -> Okay—reopening the ringtone picker to choose a new sound.']"	Play the loaded video	Play content://archive/film.mp4	{'plan': 'play_video', 'arguments': {'video_uri': 'content://archive/film.mp4'}}	ACTION_EDIT_VIDEO-1725-ACTION_SET_RINGTONE-1_NR-ACTION_GET_RINGTONE-1-play_video-1	1	['ACTION_OPEN_CONTENT', 'ACTION_CREATE_DOCUMENT', 'play_video', 'web_search', 'INTENT_ACTION_STILL_IMAGE_CAMERA']
"['turn 1: Reduce content://music/video.mp4 to its first 2 minutes. -> Music video content://music/video.mp4 is set to be trimmed down to the first 2 minutes.', 'turn 2: Play content://music/video.mp4 shortened video -> Launching the first two minutes of your music video now.', ""turn 3: I need to record an event; open my device's video camera function. -> All set! Video camera is open and ready for recording.""]"	Play the trimmed music video.	Play content://music/video.mp4	{'plan': 'play_video', 'arguments': {'video_uri': 'content://music/video.mp4'}}	ACTION_EDIT_VIDEO-1719-play_video-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-play_video-1	1	['dial', 'ACTION_SHOW_ALARMS', 'play_video', 'search_location', 'ACTION_GET_RINGTONE']
"['turn 1: Please load content://games/trailer.mp4 and silence it. -> Your game trailer (content://games/trailer.mp4) is loaded and muted—ready for any further edits.', 'turn 2: Play content://games/trailer.mp4 trailer -> Firing up the game trailer now. Enjoy!', ""turn 3: Please pick someone's address for mailing purposes from my contacts. -> Sure thing—launching your address picker now. Please choose the contact’s address you’d like to use… Selected address URI: content://contacts/addresses/12""]"	Play that muted game trailer	Play content://games/trailer.mp4	{'plan': 'play_video', 'arguments': {'video_uri': 'content://games/trailer.mp4'}}	ACTION_EDIT_VIDEO-1717-play_video-1-ACTION_PICK-1_NR-play_video-1	1	['ACTION_GET_RINGTONE', 'play_video', 'ACTION_VIEW_CONTACT', 'ACTION_VIEW_SENT_EMAILS', 'open_settings']
