conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
"['turn 1: Phone the helpline on 777-8888. -> Calling 777-8888...', ""turn 2: Display my call log, please. -> Here's your recent calls: 777-8888 (Outgoing) - Today 10:20 AM; Mary +1-650-555-0147 (Missed) - Yesterday 4:30 PM; John +44 20 7946 0958 (Incoming) - Sep 10, 9:00 AM""]"	Save this helpline number in contacts as Helpline	Save 777-8888 in contacts as Helpline	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'name': 'Helpline', 'phone': '777-8888'}}}	dial-925-ACTION_VIEW_CALL_LOG-1-ACTION_INSERT_CONTACT-1	1	['ACTION_OPEN_DOCUMENT', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_GET_CONTENT', 'ACTION_INSERT_CONTACT', 'INTENT_ACTION_VIDEO_CAMERA']
['turn 1: I need to call customer support at 800-123-4567. -> Connecting you to customer support at 800-123-4567...', 'turn 2: Can you display my recent call history? -> Call history: Outgoing to 800-123-4567 - Today 9:00 AM; Missed call from Mom at 7:15 AM - Today; Incoming from John +1-212-555-7890 - Yesterday 8:45 PM.']	Please save this customer support number as 'Customer Support' in my contacts.	Please save 800-123-4567 as 'Customer Support' in my contacts.	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'name': 'Customer Support', 'phone': '800-123-4567'}}}	dial-916-ACTION_VIEW_CALL_LOG-1-ACTION_INSERT_CONTACT-1	1	['ACTION_EDIT_VIDEO', 'ACTION_INSERT_CONTACT', 'ACTION_SET_RINGTONE', 'ACTION_GET_CONTENT', 'ACTION_VIDEO_CAPTURE']
['turn 1: Ping the operator at 212-555-0000. -> Placing a call to 212-555-0000...', 'turn 2: Can I see 212-555-0000? -> Call log: Operator +1-212-555-0000 (Outgoing) - Today 3:15 PM; Jane +1-305-555-0199 (Missed) - Today 1:00 PM; Mike +1-646-555-0123 (Incoming) - Yesterday 9:45 AM']	Add that number as a new contact	Add 212-555-0000 as a new contact	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'phone': '212-555-0000'}}}	dial-957-ACTION_VIEW_CALL_LOG-1-ACTION_INSERT_CONTACT-1	1	['ACTION_SET_RINGTONE', 'ACTION_GET_CONTENT', 'ACTION_SHOW_TIMERS', 'get_contact_info_from_uri', 'ACTION_INSERT_CONTACT']
['turn 1: Hit the number 033-4444-5555 for me. -> Ringing 033-4444-5555 now...', 'turn 2: Extract details from content URI contact://contact/line/@alice. -> LINE ID fetched: @alice.']	Save that number to my address book	Save 033-4444-5555 to my address book	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'phone': '033-4444-5555'}}}	dial-937-get_contact_info_from_uri-1_NR-ACTION_INSERT_CONTACT-1	1	['send_email', 'ACTION_VIEW_EVENT', 'ACTION_INSERT_CONTACT', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_PLAYLIST']
['turn 1: Make a call to 030-1234-5678 now! -> Placing a call to 030-1234-5678...', 'turn 2: What calls have I made and received recently? -> Recent calls: 030-1234-5678 (Outgoing) - Today 2:30 PM; 212-555-0182 (Missed) - Today 1:15 PM; Dad +1-415-555-0198 (Incoming) - Sep 12, 6:45 PM']	Put this number into my address book	Put 030-1234-5678 into my address book	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'phone': '030-1234-5678'}}}	dial-928-ACTION_VIEW_CALL_LOG-1-ACTION_INSERT_CONTACT-1	1	['ACTION_INSERT_CONTACT', 'ACTION_PICK', 'ACTION_EDIT_DOCUMENT', 'launch_application', 'ACTION_EDIT_CONTACT']
['turn 1: I want to dial +358 9 123 4567, Helsinki office. -> Dialing +358 9 123 4567...', 'turn 2: I’d like to see the recent call log. -> Here’s the rundown of your recent calls: Helsinki Office +358-9-123-4567 (Outgoing) - Today 2:30 PM; Mark +358-10-234-5678 (Incoming) - Today 11:15 AM; Nina +358-44-987-6543 (Missed) - Yesterday 6:00 PM']	Display the last call I placed	Display the last call I placed to +358 9 123 4567	{'plan': 'ACTION_VIEW_CALL_LOG', 'arguments': {}}	dial-963-ACTION_VIEW_CALL_LOG-1-ACTION_VIEW_CALL_LOG-1	1	['ACTION_VIEW_WEB_HISTORY', 'dial', 'ACTION_EDIT_VIDEO', 'ACTION_SET_RINGTONE', 'ACTION_VIEW_CALL_LOG']
"['turn 1: Phone the helpline on 777-8888. -> Calling 777-8888...', ""turn 2: Send 777-8888 a text saying 'I wasn't able to get through, please let me know.' -> Your message to 777-8888 has been sent.""]"	Show the call I just placed	Show the call I just placed to 777-8888	{'plan': 'ACTION_VIEW_CALL_LOG', 'arguments': {}}	dial-925-send_message-1-ACTION_VIEW_CALL_LOG-1	1	['ACTION_VIEW_CALL_LOG', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_SENT_MESSAGES', 'send_message', 'ACTION_SET_ALARM']
"['turn 1: Dial +33 (1) 44 20 77 00 to reach the Paris office. -> Connecting to the Paris office at +33 (1) 44 20 77 00...', ""turn 2: I'm interested in the advancements in 3D printing; can you check that online? -> Search results for 'advancements in 3D printing': Explore new materials, faster print speeds, and innovative industrial applications.""]"	Show me the call history for that number	Show me the call history for +33 (1) 44 20 77 00	{'plan': 'ACTION_VIEW_CALL_LOG', 'arguments': {}}	dial-940-web_search-1_NR-ACTION_VIEW_CALL_LOG-1	1	['open_settings', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_CALL_LOG', 'ACTION_VIDEO_CAPTURE', 'ACTION_SET_RINGTONE']
['turn 1: Make a call to 030-1234-5678 now! -> Placing a call to 030-1234-5678...', 'turn 2: What calls have I made and received recently? -> Recent calls: 030-1234-5678 (Outgoing) - Today 2:30 PM; 212-555-0182 (Missed) - Today 1:15 PM; Dad +1-415-555-0198 (Incoming) - Sep 12, 6:45 PM']	Let me see the recent calls including that one	Let me see the recent calls including the call to 030-1234-5678	{'plan': 'ACTION_VIEW_CALL_LOG', 'arguments': {}}	dial-928-ACTION_VIEW_CALL_LOG-1-ACTION_VIEW_CALL_LOG-1	1	['ACTION_VIEW_CALL_LOG', 'ACTION_VIEW_CONTACT', 'ACTION_INSERT_CONTACT', 'ACTION_INSERT_EVENT', 'ACTION_SHOW_ALARMS']
['turn 1: Connect me to the lab: 555 000 1111. -> Connecting to 555 000 1111...', 'turn 2: Can you display my call history, please? -> Sure thing! Your recent calls: Lab +1-555-000-1111 (Outgoing) - Today 10:10 AM; Alex +1-555-000-2222 (Missed) - Today 8:00 AM; Rachel +1-555-000-3333 (Incoming) - Yesterday 5:45 PM']	Open my call log and highlight that entry	Open my call log and highlight the entry for 555 000 1111	{'plan': 'ACTION_VIEW_CALL_LOG', 'arguments': {}}	dial-962-ACTION_VIEW_CALL_LOG-1-ACTION_VIEW_CALL_LOG-1	1	['ACTION_VIEW_CONTACT', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_RECENT_APPS', 'ACTION_VIEW_CALL_LOG', 'web_search']
"['turn 1: Where is the nearest pharmacy around here? -> Your nearest pharmacy is Green Cross Pharmacy at 123 Main St, just 0.3 miles north of your current location.', ""turn 2: Schedule 'Prescription Pickup' at 123 Main St tomorrow at 10 AM for 30 minutes with description 'Pick up my prescription'. -> Prescription Pickup (Pick up my prescription) has been scheduled tomorrow at 10:00\xa0AM–10:30\xa0AM at 123 Main St. Check it here: content://calendar/event/103""]"	Add an event titled 'Prescription Pickup' there tomorrow at 3pm with description 'Pick up prescription' lasting one hour.	Add an event titled 'Prescription Pickup' at Green Cross Pharmacy at 123 Main St tomorrow at 3pm with description 'Pick up prescription' lasting one hour.	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Prescription Pickup', 'DESCRIPTION': 'Pick up prescription', 'EVENT_LOCATION': 'Green Cross Pharmacy at 123 Main St', 'BEGIN_TIME': 1700600000000, 'END_TIME': 1700603600000}}	search_location-1156-ACTION_INSERT_EVENT-1-ACTION_INSERT_EVENT-1	1	['ACTION_IMAGE_CAPTURE', 'dial', 'send_email', 'ACTION_INSERT_EVENT', 'ACTION_VIEW_SENT_MESSAGES']
"['turn 1: Could you find the precise address of the White House? -> Here you go: The White House at 1600 Pennsylvania Avenue NW, Washington, DC 20500, USA.', ""turn 2: Create 'Tour of White House' at 1600 Pennsylvania Avenue NW, Washington, DC 20500, USA on April 15 from 11 AM to 12 PM with description 'Guided tour'. -> Event 'Tour of White House' (Guided tour) set for April 15, 2024 from 11:00\xa0AM to 12:00\xa0PM at 1600 Pennsylvania Avenue NW, Washington, DC 20500, USA. content://calendar/event/106""]"	Add an event titled 'White House Tour' there next Monday at 2pm with description 'Guided tour' lasting two hours.	Add an event titled 'White House Tour' at 1600 Pennsylvania Avenue NW, Washington, DC 20500, USA next Monday at 2pm with description 'Guided tour' lasting two hours.	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'White House Tour', 'DESCRIPTION': 'Guided tour', 'EVENT_LOCATION': '1600 Pennsylvania Avenue NW, Washington, DC 20500, USA', 'BEGIN_TIME': 1700700000000, 'END_TIME': 1700710800000}}	search_location-1159-ACTION_INSERT_EVENT-1-ACTION_INSERT_EVENT-1	1	['ACTION_EDIT_VIDEO', 'ACTION_OPEN_CONTENT', 'ACTION_INSERT_EVENT', 'search_location', 'ACTION_EDIT_ALARM']
['turn 1: I want to see where the Burj Khalifa is in Dubai. -> Got it! The Burj Khalifa is at 1 Sheikh Mohammed bin Rashid Blvd, Dubai, UAE. Showing it now.', 'turn 2: Could you look up the contact number using this URI: contact://phone/9876543210? -> The phone number associated is +1-987-654-3210.']	Add an event there titled 'Burj Khalifa tour' with description 'Visit the observation deck' next Thursday from 10am to 12pm	Add an event at 1 Sheikh Mohammed bin Rashid Blvd, Dubai, UAE titled 'Burj Khalifa tour' with description 'Visit the observation deck' next Thursday from 10am to 12pm	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Burj Khalifa tour', 'DESCRIPTION': 'Visit the observation deck', 'EVENT_LOCATION': '1 Sheikh Mohammed bin Rashid Blvd, Dubai, UAE', 'BEGIN_TIME': 1700900000000, 'END_TIME': 1700907200000}}	search_location-1164-get_contact_info_from_uri-1_NR-ACTION_INSERT_EVENT-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_SET_TIMER', 'ACTION_VIEW_CALL_LOG', 'ACTION_INSERT_EVENT', 'launch_application']
['turn 1: Where is the Sydney Opera House situated? -> The Sydney Opera House is at Bennelong Point, Sydney NSW\xa02000, Australia—displaying it now.', 'turn 2: Provide all timers that are active at the moment. -> Here’s a rundown of your active timers: [2 minutes – Tea steeping; 12 minutes – File download; 8 minutes – Deep-breathing; 25 minutes – Banana bread].']	Add an event there this Saturday from 7 PM to 9 PM titled Opera Night with a performance at the Opera House.	Add an event at Bennelong Point, Sydney NSW 2000, Australia this Saturday from 7 PM to 9 PM titled Opera Night with a performance at the Opera House.	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Opera Night', 'DESCRIPTION': 'Performance at the Opera House', 'EVENT_LOCATION': 'Bennelong Point, Sydney NSW 2000, Australia', 'BEGIN_TIME': 1689966000000, 'END_TIME': 1689973200000}}	search_location-1169-ACTION_SHOW_TIMERS-1_NR-ACTION_INSERT_EVENT-1	1	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_EDIT_VIDEO', 'web_search', 'ACTION_SHOW_ALARMS', 'ACTION_INSERT_EVENT']
"['turn 1: I want to see where the Burj Khalifa is in Dubai. -> Got it! The Burj Khalifa is at 1 Sheikh Mohammed bin Rashid Blvd, Dubai, UAE. Showing it now.', ""turn 2: Add a 'Burj Khalifa Visit' event at 1 Sheikh Mohammed bin Rashid Blvd, Dubai, UAE tomorrow from 14:00 to 16:00. -> Your 'Burj Khalifa Visit' is added for tomorrow from 2:00 to 4:00\xa0PM at 1 Sheikh Mohammed bin Rashid Blvd, Dubai. See it: content://calendar/event/4""]"	Set up a team meeting at that location next Thursday from 2 PM to 3 PM	Set up a team meeting at 1 Sheikh Mohammed bin Rashid Blvd, Dubai, UAE next Thursday from 2 PM to 3 PM	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Team Meeting', 'DESCRIPTION': 'Team meeting', 'EVENT_LOCATION': '1 Sheikh Mohammed bin Rashid Blvd, Dubai, UAE', 'BEGIN_TIME': 1690386400000, 'END_TIME': 1690390000000}}	search_location-1164-ACTION_INSERT_EVENT-1-ACTION_INSERT_EVENT-1	1	['ACTION_SHOW_TIMERS', 'ACTION_VIEW_CALL_LOG', 'ACTION_INSERT_EVENT', 'web_search', 'ACTION_VIDEO_CAPTURE']
"['turn 1: Can you find where the Great Wall of China is located? -> The Great Wall can be pinpointed around Huairou District: 40.4319°\xa0N, 116.5704°\xa0E, China.', ""turn 2: Plan a guided tour to 40.4319°\xa0N, 116.5704°\xa0E on September\xa05th from\xa09\xa0am to\xa03\xa0pm titled 'Great Wall Hiking' with description 'Explore the Huairou section with guide'. -> Your 'Great Wall Hiking' event is added for September\xa05,\xa02023, 9:00\xa0AM–3:00\xa0PM at 40.4319°\xa0N, 116.5704°\xa0E. content://calendar/event/208""]"	Create a hiking event at that spot on June 15th from 8 AM to 12 PM	Create a hiking event at Huairou District: 40.4319° N, 116.5704° E, China on June 15th from 8:00 to 12:00	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Hiking Event', 'DESCRIPTION': 'Hiking event', 'EVENT_LOCATION': 'Huairou District: 40.4319° N, 116.5704° E, China', 'BEGIN_TIME': 1718438400000, 'END_TIME': 1718452800000}}	search_location-1139-ACTION_INSERT_EVENT-1-ACTION_INSERT_EVENT-1	1	['web_search', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_INSERT_EVENT', 'open_settings']
"[""turn 1: Email alpha.testers@domain.org the onboarding guide (file:///onboarding.pdf) and the policy document (file:///policy.docx). Use subject 'Welcome Pack'. -> Welcome Pack sent to alpha.testers@domain.org with onboarding and policy attachments."", 'turn 2: I require the address details of the contact at /user/info/samuel. -> Samuel’s address is 1600 Amphitheatre Parkway, Mountain View, CA 94043.']"	What have I recently sent?	What emails have I recently sent?	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1222-get_contact_info-1_NR-ACTION_VIEW_SENT_EMAILS-1	1	['ACTION_INSERT_EVENT', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_SENT_MESSAGES']
"[""turn 1: Send to teamlead@project.net a quick note with the subject 'Quick Sync' and body 'Let's have a 10-minute stand-up at 3pm today'. -> Your note titled 'Quick Sync' has been delivered to teamlead@project.net."", 'turn 2: Turn on my still image camera application. -> Still image camera is now open—go ahead and snap away!']"	Show me the emails in my sent folder.	Show emails in sent folder	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1219-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_VIEW_SENT_EMAILS-1	1	['play_music', 'launch_application', 'ACTION_VIEW_SENT_EMAILS', 'send_email', 'ACTION_VIEW_WEB_HISTORY']
['turn 1: Forward the chain mail file:///chain.eml to friend@domain.com. -> Chain mail forwarded to friend@domain.com with your attachment.', 'turn 2: Activate your video recording mode, I want to capture a personal message. -> Your video camera is now open and ready to record.']	Show me the emails I've recently sent.	View sent emails	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1238-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIEW_SENT_EMAILS-6	1	['ACTION_VIEW_SENT_EMAILS', 'web_search', 'ACTION_SHOW_TIMERS', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_EVENT']
"['turn 1: I need to email professor@university.edu asking about the extension for the assignment. -> Your query has been sent to professor@university.edu.', ""turn 2: Show me the one I sent to professor@university.edu. -> Sent emails: to professor@university.edu - '(no subject)'""]"	Can you pull up my sent mail?	View sent emails	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1212-ACTION_VIEW_SENT_EMAILS-1-ACTION_VIEW_SENT_EMAILS-5	1	['ACTION_EDIT_ALARM', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_INSERT_CONTACT', 'ACTION_OPEN_DOCUMENT']
"['turn 1: Write to support@cloudservice.com to ask why my VM instance keeps rebooting. -> Support request sent to support@cloudservice.com.', ""turn 2: View the emails I’ve just sent. -> Sent emails: to support@cloudservice.com - '(no subject)'""]"	Display my sent messages.	View sent emails	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1215-ACTION_VIEW_SENT_EMAILS-1-ACTION_VIEW_SENT_EMAILS-3	1	['ACTION_IMAGE_CAPTURE', 'get_contact_info_from_uri', 'ACTION_SHOW_TIMERS', 'launch_application', 'ACTION_VIEW_SENT_EMAILS']
"[""turn 1: Alert +44 161 123 4567: 'Server room temperature is above threshold!' -> Alert for high server room temperature successfully sent to +441611234567."", 'turn 2: Show me any timer that is still running at this moment. -> You currently have 3 active timers: [5 minutes – Pasta; 7 minutes – Brew Coffee; 15 minutes – Laundry].']"	Can you show me that alert I just sent?	Can you show me the alert I sent to +44 161 123 4567: 'Server room temperature is above threshold!'?	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1294-ACTION_SHOW_TIMERS-1_NR-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_VIEW_SENT_MESSAGES', 'search_location', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_GET_CONTENT', 'ACTION_SET_ALARM']
"[""turn 1: Send a quick note to Gina at 5552345678: 'Lunch at noon sounds good.' -> Note to Gina (5552345678) sent successfully."", ""turn 2: Display the note 'Lunch at noon sounds good.' to Gina and other recent sent messages. -> Here's what you sent: Gina +5552345678 – 'Lunch at noon sounds good.'.""]"	Could you display the note I sent to Gina?	Could you display the note I sent to Gina at 5552345678: 'Lunch at noon sounds good.'?	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1284-ACTION_VIEW_SENT_MESSAGES-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_EDIT_DOCUMENT', 'ACTION_VIDEO_CAPTURE', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_GET_CONTENT']
"[""turn 1: Forward the holiday greeting 'Merry Christmas and a Happy New Year!' to +81-90-1234-5678. -> Merry Christmas greeting sent to +81-90-1234-5678."", 'turn 2: Make a call to +81-90-1234-5678 -> Calling +81-90-1234-5678...']"	Let me review that holiday greeting I forwarded.	Let me review the holiday greeting 'Merry Christmas and a Happy New Year!' I forwarded to +81-90-1234-5678.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1244-dial-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_VIEW_SENT_MESSAGES', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_INSERT_EVENT', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Can you send 'Check out this photo from the event.' to +353 1 234 5678 with the picture at https://photos.com/event.jpg? -> Photo message sent to +35312345678."", ""turn 2: Please show my sent text messages. -> Sent messages: +35312345678\xa0– 'Check out this photo from the event.' with attachment (event.jpg).""]"	Show me the photo message I sent.	Show me the photo message I sent to +353 1 234 5678 with the picture at https://photos.com/event.jpg.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1280-ACTION_VIEW_SENT_MESSAGES-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_SHOW_TIMERS', 'ACTION_GET_RINGTONE', 'open_settings', 'ACTION_INSERT_EVENT', 'ACTION_VIEW_SENT_MESSAGES']
"[""turn 1: Tell the on-call doctor at +1-617-555-0199: 'Patient in room 210 needs vital check.' -> Message delivered to the on-call doctor at +16175550199."", ""turn 2: Show me 'Patient in room 210 needs vital check.' to the on-call doctor and my other sent messages. -> Sent messages: On-call doctor +16175550199 – 'Patient in room 210 needs vital check.'.""]"	Show the message delivered to the on-call doctor and any other sent texts.	Show the message delivered to the on-call doctor at +1-617-555-0199 and any other sent texts.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1285-ACTION_VIEW_SENT_MESSAGES-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_VIEW_SENT_MESSAGES', 'ACTION_OPEN_CONTENT', 'ACTION_INSERT_EVENT', 'launch_application', 'ACTION_GET_CONTENT']
"[""turn 1: What was the world population growth rate in 2022? -> Search results for 'world population growth rate in 2022': Statistical reports from UN and World Bank detailing global growth percentages for 2022."", 'turn 2: Can you show my recent browsing history? -> Web history: UN Data (world population growth rate 2022); World Bank (global growth % report); Worldometers (population stats); Statista (2022 growth chart).']"	Let me view the pages from that query.	Let me view the pages from the query 'What was the world population growth rate in 2022?'	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1341-ACTION_VIEW_WEB_HISTORY-1-ACTION_VIEW_WEB_HISTORY-1	1	['ACTION_VIEW_WEB_HISTORY', 'ACTION_VIEW_RECENT_APPS', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Online tools for converting PDF documents to Word format. -> Search results for 'online PDF to Word converter tools': Reviews of free and paid services to convert PDF files into editable Word documents."", ""turn 2: Show the pages I've visited recently. -> Here’s your recent history: Smallpdf.com (PDF → Word); ILovePDF.com (PDF to Word converter); Adobe Acrobat online (convert PDF); Online2PDF.com (file conversion).""]"	Could you pull up my recent browsing history?	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1344-ACTION_VIEW_WEB_HISTORY-1-ACTION_VIEW_WEB_HISTORY-25	1	['ACTION_VIEW_EVENT', 'ACTION_PICK', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_OPEN_DOCUMENT', 'launch_application']
"[""turn 1: Recommended vaccination schedule for infants in the US. -> Searching 'recommended vaccination schedule for infants in the US'... Preview: HepB at birth, DTaP & IPV at 2 months, Hib & PCV13 following schedule thereafter."", 'turn 2: Could you bring up my recent browsing sessions? -> Here are your recent sessions: CDC (vaccine schedule); WebMD (immunization tips); PubMed (research paper); YouTube (health seminar)']"	Display my recent web activity.	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1335-ACTION_VIEW_WEB_HISTORY-1_NR-ACTION_VIEW_WEB_HISTORY-18	1	['web_search', 'ACTION_SET_ALARM', 'ACTION_GET_CONTENT', 'ACTION_VIEW_EVENT', 'ACTION_VIEW_WEB_HISTORY']
"[""turn 1: As I'm working on a presentation, I could use some data about global renewable energy growth rates. Could you look that up for me? -> Initiating search for 'global renewable energy growth rates data': finds statistics, trend reports, and downloadable datasets."", ""turn 2: Show me what I've been browsing lately -> Sure thing! Web history: IEA – 'Global renewable energy growth rates'; Statista – renewable energy statistics; Nature – 'Renewable energy trends 2023'""]"	Display my recent web browsing history	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1308-ACTION_VIEW_WEB_HISTORY-1-ACTION_VIEW_WEB_HISTORY-13	1	['send_message', 'ACTION_VIDEO_CAPTURE', 'ACTION_VIEW_SENT_MESSAGES', 'dial', 'ACTION_VIEW_WEB_HISTORY']
"[""turn 1: Average rental prices in Manhattan as of December 2023. -> Looking up 'average rental prices in Manhattan December 2023'... Preview: Studios around $3,000/mo, one-bedrooms $4,200, two-bedrooms $5,500 on average."", ""turn 2: Can you prompt the video camera to start recording? -> Camera launched in video mode. Let's capture some video.""]"	What pages have I visited lately?	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1332-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIEW_WEB_HISTORY-11	1	['web_search', 'open_settings', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_INSERT_EVENT']
"[""turn 1: I need to know the weather forecast in Tokyo for the next 5 days. -> Search results for 'weather forecast in Tokyo next 5 days': Detailed temperature, precipitation chances, and weather trends for Tokyo over the coming five days."", 'turn 2: Open up my browsing history. -> I found these in your recent history: Weather.com – Tokyo 5‑day forecast; AccuWeather – Tokyo weather; JMA – Japan Meteorological Agency Tokyo local report']"	Display the pages I've visited.	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1299-ACTION_VIEW_WEB_HISTORY-1-ACTION_VIEW_WEB_HISTORY-8	1	['ACTION_OPEN_DOCUMENT', 'ACTION_GET_RINGTONE', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_INSERT_CONTACT', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Gift suggestions for mechanical engineers this Christmas. -> Opening search for 'gift ideas for mechanical engineers Christmas': Explore toolkits, desktop gadgets, and unique engineering-themed presents."", ""turn 2: I would like to set up an event titled 'Art Exhibition'. It's a public display of local art at Downtown Gallery from 1701100000000 to 1701103600000. -> Art Exhibition at Downtown Gallery has been scheduled from 1701100000000 to 1701103600000. Event URI: content://calendar/event/5""]"	Open my browsing history	View web browsing history	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1348-ACTION_INSERT_EVENT-1_NR-ACTION_VIEW_WEB_HISTORY-4	1	['ACTION_EDIT_VIDEO', 'ACTION_VIEW_WEB_HISTORY', 'open_settings', 'search_location', 'ACTION_INSERT_CONTACT']
"[""turn 1: Play the song 'Hey Jude' by The Beatles. -> All set! Now playing: Hey Jude - The Beatles."", ""turn 2: List the tracks in 'Hey Jude - The Beatles' playlist. -> Playlist 'Hey Jude - The Beatles': Hey Jude; Let It Be; Yesterday""]"	What songs are in my 'Beatles Best Of' playlist?	View playlist 'Beatles Best Of'	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Beatles Best Of'}}	play_music-1384-ACTION_VIEW_PLAYLIST-1-ACTION_VIEW_PLAYLIST-1	1	['ACTION_SHOW_TIMERS', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_EDIT_VIDEO', 'ACTION_VIEW_PLAYLIST']
"[""turn 1: Please play Eminem's 'Lose Yourself'. -> Now spinning Lose Yourself by Eminem."", ""turn 2: Display my 'Workout Hits' playlist -> Here’s 'Workout Hits': Stronger; On Top of the World; Pump It; Remember the Name.""]"	Show songs in my 'Workout Mix' playlist	View playlist 'Workout Mix'	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Workout Mix'}}	play_music-1358-ACTION_VIEW_PLAYLIST-1-ACTION_VIEW_PLAYLIST-1	1	['play_music', 'ACTION_VIEW_PLAYLIST', 'ACTION_SHOW_TIMERS', 'ACTION_CREATE_DOCUMENT', 'send_message']
