conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
"['turn 1: Please launch a 90-second timer. -> Your 90-second timer is now active.', ""turn 2: Open my device's camera in video mode so I can start shooting a scene. -> Your device’s video camera is activated. Go ahead and film!"", 'turn 3: Record the scene that was just activated with my device’s video camera. -> Video capture complete—file available at content://videos/scene_capture.mp4', 'turn 4: Trim content://videos/scene_capture.mp4 to start at 3 seconds and mute its audio -> Trimmed from 3 seconds onward and muted. Your file is at content://videos/scene_capture_3s_muted.mp4']"	Show that timer	Show Your 90-second timer	{'plan': 'ACTION_SHOW_TIMERS', 'arguments': {}}	ACTION_SET_TIMER-603-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIDEO_CAPTURE-1-ACTION_EDIT_VIDEO-1-ACTION_SHOW_TIMERS-1	1	['ACTION_OPEN_CONTENT', 'ACTION_VIEW_PLAYLIST', 'ACTION_SHOW_TIMERS', 'launch_application', 'dial']
"['turn 1: Phone the helpline on 777-8888. -> Calling 777-8888...', 'turn 2: Save 777-8888 to my address book. -> Contact for 777-8888 saved. (URI: content://contacts/people/7778888)', 'turn 3: Show me content://contacts/people/7778888 details -> Displaying the details for content://contacts/people/7778888', ""turn 4: Add content://contacts/people/7778888's address as 456 Maple Avenue -> Address changed to 456 Maple Avenue for content://contacts/people/7778888. You're all set!""]"	Store that number in my contacts	Store 777-8888 in my contacts	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'phone': '777-8888'}}}	dial-925-ACTION_INSERT_CONTACT-1-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1-ACTION_INSERT_CONTACT-1	1	['ACTION_INSERT_CONTACT', 'ACTION_GET_CONTENT', 'ACTION_SHOW_ALARMS', 'search_location', 'ACTION_EDIT_DOCUMENT']
['turn 1: I want to dial +358 9 123 4567, Helsinki office. -> Dialing +358 9 123 4567...', 'turn 2: I’d like to see the recent call log. -> Here’s the rundown of your recent calls: Helsinki Office +358-9-123-4567 (Outgoing) - Today 2:30 PM; Mark +358-10-234-5678 (Incoming) - Today 11:15 AM; Nina +358-44-987-6543 (Missed) - Yesterday 6:00 PM', 'turn 3: Open the video app on my phone so I can start filming now. -> Video camera launched successfully. You can start filming now.', 'turn 4: Choose a video from the gallery. -> Sure—here’s the video you’ve picked:\ncontent://media/external/video123.mp4']	Create a contact for this Helsinki office number	Create a contact for +358-9-123-4567	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'phone': '+358-9-123-4567'}}}	dial-963-ACTION_VIEW_CALL_LOG-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_GET_CONTENT-1-ACTION_INSERT_CONTACT-1	1	['ACTION_VIEW_EVENT', 'ACTION_INSERT_CONTACT', 'search_location', 'play_music', 'ACTION_CREATE_DOCUMENT']
['turn 1: Could you ring Beijing office +86 10 8888 6666? -> Calling the Beijing office at +86 10 8888 6666...', 'turn 2: Can you display the active countdown timers for me? -> Currently running countdowns:\n- 4 minutes remaining: Pasta\n- 20 minutes remaining: Laundry cycle\n- 30 minutes remaining: Workout interval', 'turn 3: Add one more 15-minute timer for cooking -> Cooking timer set for 15 minutes.', 'turn 4: Provide a file selection for multiple images; I need to choose several. -> Here’s the image selector—pick as many pictures as you’d like from your gallery.']	Save that number as 'Beijing office'.	Save +86 10 8888 6666 as 'Beijing office'.	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'name': 'Beijing office', 'phone': '+86 10 8888 6666'}}}	dial-942-ACTION_SHOW_TIMERS-1_NR-ACTION_SET_TIMER-1-ACTION_OPEN_DOCUMENT-1_NR-ACTION_INSERT_CONTACT-1	1	['play_video', 'ACTION_VIEW_SENT_MESSAGES', 'open_settings', 'ACTION_IMAGE_CAPTURE', 'ACTION_INSERT_CONTACT']
"[""turn 1: Call grandma's cell at 555.123.4567. -> Calling grandma’s cell at 555.123.4567..."", 'turn 2: Pull an email from my stored contacts. -> Email picker is up. Email chosen: content://contacts/email/34.', ""turn 3: Set content://contacts/email/34's name to Robert Johnson. -> Contact entry renamed to Robert Johnson. (URI: content://contacts/email/34)"", 'turn 4: Open content://contacts/email/34 to see the details -> Okay, displaying the contact info here: content://contacts/email/34']"	Save this number as Grandma's cell	Save 555.123.4567 as Grandma's cell	"{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'name': ""Grandma's cell"", 'phone': '555.123.4567'}}}"	dial-938-ACTION_PICK-1_NR-ACTION_EDIT_CONTACT-1-ACTION_VIEW_CONTACT-1-ACTION_INSERT_CONTACT-1	1	['ACTION_VIEW_PLAYLIST', 'ACTION_VIEW_CONTACT', 'ACTION_INSERT_CONTACT', 'ACTION_SET_ALARM', 'ACTION_PICK']
"['turn 1: Please call the toll‑free line 888 777 6666. -> Dialing 888 777 6666 now...', ""turn 2: Store 888 777 6666 in my contacts. -> Great, I've added 888 777 6666 to your contacts. (content://contacts/people/8887776666)"", 'turn 3: Let me see an email from my contact list. -> Absolutely—opening the email picker. Go ahead and select the email you want… You picked: content://contacts/email/8', 'turn 4: Open content://contacts/email/8 so I can view their contact details -> Displaying contact for content://contacts/email/8: Name: John Doe. Email: john.doe@domain.com. Phone: +1-555-123-4567.']"	Create a new contact named Customer Support with this number and email support@example.com.	Create a new contact named Customer Support with 888 777 6666 and email support@example.com.	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'name': 'Customer Support', 'phone': '888 777 6666', 'email': 'support@example.com'}}}	dial-924-ACTION_INSERT_CONTACT-1-ACTION_PICK-1_NR-ACTION_VIEW_CONTACT-1-ACTION_INSERT_CONTACT-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_INSERT_CONTACT', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_GET_CONTENT']
"['turn 1: Locate the Sagrada Familia church in Barcelona for me. -> Dropping a pin at Sagrada Família, Carrer de Mallorca, 401, 08013 Barcelona, Spain. Check it out!', ""turn 2: Please call up a contact's email address from my records. -> Alrighty! Email selected here: content://contacts/email/108"", ""turn 3: Change content://contacts/email/108's company to Acme Corp and add phone 555-1234 -> All set—Acme Corp and phone number 555-1234 have been added. Updated record: content://contacts/email/108"", ""turn 4: Send content://contacts/email/108 a welcome message: 'Hello, welcome to Acme Corp! I'll call you soon at your new number.' -> Done! Message sent to content://contacts/email/108.""]"	Schedule a guided group tour there this Friday at 3 PM for two hours titled Sagrada Familia Guided Tour with description Group tour of the church	Schedule a guided group tour at Sagrada Família, Carrer de Mallorca, 401, 08013 Barcelona, Spain this Friday at 3 PM for two hours titled Sagrada Familia Guided Tour with description Group tour of the church	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Sagrada Familia Guided Tour', 'DESCRIPTION': 'Group tour of the church', 'EVENT_LOCATION': 'Sagrada Família, Carrer de Mallorca, 401, 08013 Barcelona, Spain', 'BEGIN_TIME': 1701100000000, 'END_TIME': 1701107200000}}	search_location-1168-ACTION_PICK-1_NR-ACTION_EDIT_CONTACT-1-send_message-1-ACTION_INSERT_EVENT-1	1	['play_video', 'send_message', 'ACTION_INSERT_EVENT', 'play_music', 'ACTION_PICK']
"['turn 1: Could you search for the location of the Acropolis in Athens, Greece? -> Sure thing! The Acropolis is located at ""Acropolis, Athens 105 58, Greece.""', ""turn 2: Create an event at Acropolis, Athens 105 58, Greece on July 10 from 9 AM to 11 AM titled Project Review with description Discuss quarterly goals -> Your event 'Project Review' has been added to July 10, 2023, 9:00 AM–11:00 AM at Acropolis, Athens 105\xa058, Greece. content://calendar/event/201"", ""turn 3: Email the details of the event 'Project Review' at Acropolis, Athens 105 58, Greece on July 10 from 9 AM to 11 AM with description Discuss quarterly goals to john.doe@company.com -> Email successfully sent to john.doe@company.com with the event details."", ""turn 4: Show the details of the event 'Project Review' at Acropolis, Athens 105 58, Greece on July 10 from 9 AM to 11 AM with description Discuss quarterly goals in my sent emails. -> Sent emails: to john.doe@company.com - 'Project Review event details'.""]"	Create a photography session there tomorrow at sunrise for one hour titled Acropolis Photo Shoot with description Capture sunrise at the Parthenon	Create a photography session at Acropolis, Athens 105 58, Greece tomorrow at sunrise for one hour titled Acropolis Photo Shoot with description Capture sunrise at the Parthenon	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Acropolis Photo Shoot', 'DESCRIPTION': 'Capture sunrise at the Parthenon', 'EVENT_LOCATION': 'Acropolis, Athens 105 58, Greece', 'BEGIN_TIME': 1701400000000, 'END_TIME': 1701403600000}}	search_location-1131-ACTION_INSERT_EVENT-1-send_email-1-ACTION_VIEW_SENT_EMAILS-1-ACTION_INSERT_EVENT-1	1	['get_contact_info', 'ACTION_INSERT_EVENT', 'ACTION_IMAGE_CAPTURE', 'ACTION_VIEW_CALL_LOG', 'ACTION_VIEW_RECENT_APPS']
"['turn 1: Locate the Sagrada Familia church in Barcelona for me. -> Dropping a pin at Sagrada Família, Carrer de Mallorca, 401, 08013 Barcelona, Spain. Check it out!', ""turn 2: Please call up a contact's email address from my records. -> Alrighty! Email selected here: content://contacts/email/108"", ""turn 3: Change content://contacts/email/108's company to Acme Corp and add phone 555-1234 -> All set—Acme Corp and phone number 555-1234 have been added. Updated record: content://contacts/email/108"", 'turn 4: Open content://contacts/email/108 to view details -> Here’s the contact entry you asked for: content://contacts/email/108']"	Add an event titled 'Church Visit' with description 'Visit Sagrada Familia' at that address on July 15 from 10 AM to 11:30 AM	Add an event titled 'Church Visit' with description 'Visit Sagrada Familia' at Carrer de Mallorca, 401, 08013 Barcelona, Spain on July 15 from 10 AM to 11:30 AM	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Church Visit', 'DESCRIPTION': 'Visit Sagrada Familia', 'EVENT_LOCATION': 'Carrer de Mallorca, 401, 08013 Barcelona, Spain', 'BEGIN_TIME': 1701600000000, 'END_TIME': 1701605400000}}	search_location-1168-ACTION_PICK-1_NR-ACTION_EDIT_CONTACT-1-ACTION_VIEW_CONTACT-1-ACTION_INSERT_EVENT-1	1	['ACTION_CREATE_DOCUMENT', 'ACTION_VIEW_CONTACT', 'ACTION_VIEW_CALL_LOG', 'ACTION_INSERT_EVENT', 'ACTION_SET_ALARM']
"[""turn 1: Please look up Grand Central Terminal, New York, NY on a map. -> Here's what I found: Grand Central Terminal, 89 E 42nd St, New York, NY 10017, USA."", ""turn 2: Book a tour at Grand Central Terminal, 89 E 42nd St, New York, NY 10017, USA on August 5 from 1 PM to 3 PM titled NYC Tour with description Explore the terminal and nearby sites -> Done! 'NYC Tour' is set for August\xa05,\xa02023, 1:00\xa0PM–3:00\xa0PM at Grand Central Terminal, 89\xa0E\xa042nd\xa0St, New York, NY\xa010017, USA. content://calendar/event/202"", ""turn 3: Text me Grand Central Terminal, 89 E 42nd St, New York, NY 10017, USA's info. -> Your message with the terminal info has been sent to you."", ""turn 4: Add an event named 'Dance Class' for a hip-hop session at City Dance Studio. It should start at 1700800000000 and end at 1700805400000. -> All done—'Dance Class' (Hip-hop session) at City Dance Studio is set for 1700800000000 to 1700805400000. See event: content://calendar/event/209""]"	Plan an event called 'Meetup at Grand Central' with description 'Coffee with Alex' at that location tomorrow at 3 PM to 4 PM	Plan an event called 'Meetup at Grand Central' with description 'Coffee with Alex' at Grand Central Terminal, 89 E 42nd St, New York, NY 10017, USA tomorrow at 3 PM to 4 PM	{'plan': 'ACTION_INSERT_EVENT', 'arguments': {'TITLE': 'Meetup at Grand Central', 'DESCRIPTION': 'Coffee with Alex', 'EVENT_LOCATION': 'Grand Central Terminal, 89 E 42nd St, New York, NY 10017, USA', 'BEGIN_TIME': 1701900000000, 'END_TIME': 1701903600000}}	search_location-1135-ACTION_INSERT_EVENT-1-send_message-1-ACTION_INSERT_EVENT-1_NR-ACTION_INSERT_EVENT-1	1	['ACTION_OPEN_DOCUMENT', 'ACTION_SHOW_TIMERS', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_INSERT_EVENT', 'ACTION_PICK']
"[""turn 1: Hey, get this to jane_smith@website.com — the screenshot is at file:///screenshot.png, message body: 'See the issue highlighted in the attached image'. -> Sent to jane_smith@website.com with your screenshot and note about the issue."", 'turn 2: Give me the phone information from the contact record located at /contacts/oliver. -> Oliver’s phone number is +44 20 7946 0958.', 'turn 3: View the contact record located at /contacts/oliver. -> Contact /contacts/oliver opened—here are Oliver’s details:\nName: Oliver\nPhone: +44 20 7946 0958', 'turn 4: Call +44 20 7946 0958 -> Dialing +44 20 7946 0958...']"	Show the email where I attached that screenshot	Show the email where I attached file:///screenshot.png	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1223-get_contact_info-1_NR-ACTION_VIEW_CONTACT-1-dial-1-ACTION_VIEW_SENT_EMAILS-1	1	['ACTION_SET_TIMER', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_SHOW_TIMERS', 'ACTION_OPEN_CONTENT']
"[""turn 1: I want to dispatch an email to contact@vendor.org with subject 'RFQ Submission' and attach file:///rfq.docx and file:///pricing.xlsx. -> RFQ Submission email sent to contact@vendor.org with both RFQ and pricing files attached."", ""turn 2: Show the RFQ Submission I sent to contact@vendor.org. -> Here’s a record of your sent email: to contact@vendor.org – 'RFQ Submission'."", 'turn 3: I want an alarm at 22:40 with a custom ringtone from http://sound.com/alert.mp3, and please do not show the UI pop-up. -> Alarm set for alarm_id: 1 – 10:40 PM, ringtone http://sound.com/alert.mp3, UI confirmation skipped.', ""turn 4: Actually, set 'alarm_id: 1 – 10:40 PM' for 11:00 PM on weekdays with label 'Nightly summary'. -> Your 'Nightly summary' alarm (alarm_1) is scheduled for 11:00 PM on weekdays (Mon–Fri).""]"	Open that RFQ Submission email in my sent mail.	Open the RFQ Submission I sent to contact@vendor.org email in my sent mail.	{'plan': 'ACTION_VIEW_SENT_EMAILS', 'arguments': {}}	send_email-1225-ACTION_VIEW_SENT_EMAILS-1-ACTION_SET_ALARM-1_NR-ACTION_EDIT_ALARM-1-ACTION_VIEW_SENT_EMAILS-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_SHOW_TIMERS', 'ACTION_CREATE_DOCUMENT', 'send_message', 'ACTION_INSERT_EVENT']
"[""turn 1: Notify tech support (800-273-8255) that 'Printer is jammed on floor three.' -> Sent your jam alert to tech support at 8002738255."", ""turn 2: Show my sent messages -> Here's a list of your sent messages: Tech support +8002738255 – 'Printer is jammed on floor three.'."", 'turn 3: Could you initiate the Navigation app? I need directions. -> Navigation app launched successfully. Ready for your directions!', 'turn 4: What apps have I used since I launched the Navigation app? -> Following your navigation start, you’ve used: Maps; Uber; Lyft; Waze.']"	Display the message I sent to tech support.	Display 'Printer is jammed on floor three.'.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1286-ACTION_VIEW_SENT_MESSAGES-1-launch_application-1_NR-ACTION_VIEW_RECENT_APPS-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_VIDEO_CAPTURE', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_SENT_MESSAGES', 'get_contact_info', 'ACTION_OPEN_DOCUMENT']
"['turn 1: Please send the PDF invoice to +44 20 7946 0958 with the file attached. -> Invoice PDF sent to +442079460958.', 'turn 2: Give +44 20 7946 0958 a call -> Dialing +44 20 7946 0958 now...', 'turn 3: Open my recent call list. -> Opening call log: +44-20-7946-0958 (Outgoing) – Today 2:10 PM; Amazon +1-206-555-0148 (Missed) – Today 9:45 AM; Dad +1-800-555-1212 (Incoming) – Yesterday 6:30 PM', ""turn 4: Save +44-20-7946-0958 as a new contact Global Client -> All set—'Global Client' (+44-20-7946-0958) added. You can access it at content://contacts/people/global_client""]"	Show the message I sent with that invoice.	Show the message I sent with the PDF invoice.	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1243-dial-1-ACTION_VIEW_CALL_LOG-1-ACTION_INSERT_CONTACT-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_IMAGE_CAPTURE', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_INSERT_CONTACT', 'open_settings', 'ACTION_VIEW_CONTACT']
"['turn 1: Please deliver the PDF report (https://reports.example.com/q1.pdf) to CFO at +49 151 76543210. -> Successfully sent the PDF report to +4915176543210.', ""turn 2: Can you list https://reports.example.com/q1.pdf I sent to the CFO and my recent sent messages? -> Here's a rundown of your recent messages: CFO +4915176543210 – 'PDF report delivered: https://reports.example.com/q1.pdf'."", 'turn 3: Can you help me pick a contact from my saved directory? -> Contact selection complete: content://contacts/people/21', 'turn 4: Give +4915176543210 a ring -> Calling +4915176543210...']"	Show me that report message	Show me CFO +4915176543210 – 'PDF report delivered: https://reports.example.com/q1.pdf' message	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1282-ACTION_VIEW_SENT_MESSAGES-1-ACTION_PICK-1_NR-dial-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_EDIT_CONTACT', 'ACTION_VIEW_CALL_LOG', 'ACTION_OPEN_CONTENT', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_VIEW_SENT_EMAILS']
"[""turn 1: Send a quick reminder to John at +15551234567 saying 'Don't forget the meeting at 3pm today.' -> Your reminder has been sent to +15551234567."", 'turn 2: Give +15551234567 a quick call -> Initiating call to +15551234567...', 'turn 3: Create a new contact with +15551234567 -> Initiating contact setup: +15551234567 is entered.', 'turn 4: Find +15551234567\'s address using the map app -> Opening map search for ""+15551234567"" now.']"	Show that reminder I sent.	Show the reminder I sent to John at +15551234567 saying 'Don't forget the meeting at 3pm today.'	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1241-dial-1-ACTION_INSERT_CONTACT-1-search_location-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_EDIT_CONTACT', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_CALL_LOG', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_SET_RINGTONE']
"[""turn 1: Message my neighbor at +44 7312 345678: 'Could you feed my cat while I'm away?' -> Request sent to your neighbor at +447312345678."", ""turn 2: What messages have I sent? -> Sent messages: +447312345678 – 'Could you feed my cat while I'm away?'."", ""turn 3: I would like to set up an event titled 'Art Exhibition'. It's a public display of local art at Downtown Gallery from 1701100000000 to 1701103600000. -> Great news—‘Art Exhibition’ has been scheduled for November 17 at Downtown Gallery. View it here: content://calendar/event/15"", 'turn 4: Give me the information on content://calendar/event/15. -> Art Exhibition – Public display of local art at Downtown Gallery on November 17, 9:00\xa0AM–10:00\xa0AM.']"	Can you show me that sent message?	Can you show me +447312345678 – 'Could you feed my cat while I'm away?'?	{'plan': 'ACTION_VIEW_SENT_MESSAGES', 'arguments': {}}	send_message-1287-ACTION_VIEW_SENT_MESSAGES-1-ACTION_INSERT_EVENT-1_NR-ACTION_VIEW_EVENT-1-ACTION_VIEW_SENT_MESSAGES-1	1	['ACTION_VIEW_RECENT_APPS', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_VIEW_CALL_LOG', 'ACTION_PICK']
"[""turn 1: Recommended vaccination schedule for infants in the US. -> Searching 'recommended vaccination schedule for infants in the US'... Preview: HepB at birth, DTaP & IPV at 2 months, Hib & PCV13 following schedule thereafter."", 'turn 2: Could you bring up my recent browsing sessions? -> Here are your recent sessions: CDC (vaccine schedule); WebMD (immunization tips); PubMed (research paper); YouTube (health seminar)', 'turn 3: Please open up the file picker for plain text documents. -> Sure—launching the text document picker. Feel free to choose a file.', ""turn 4: Create a new plain text document named Journal.txt. -> Sure—new text document 'Journal.txt' has been created at content://documents/Journal.txt. Ready when you are.""]"	Display my browsing history	Display my recent browsing sessions	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1335-ACTION_VIEW_WEB_HISTORY-1_NR-ACTION_OPEN_DOCUMENT-1_NR-ACTION_CREATE_DOCUMENT-1-ACTION_VIEW_WEB_HISTORY-1	1	['dial', 'get_contact_info_from_uri', 'ACTION_SET_ALARM', 'play_music', 'ACTION_VIEW_WEB_HISTORY']
"[""turn 1: Template examples for collecting customer feedback. -> Launching search for 'customer feedback form template examples': Check out sample surveys, question suggestions, and form designs."", ""turn 2: Let me see what I’ve looked at recently. -> Sure, here are the pages you’ve visited lately: Google Search – 'customer feedback form template examples'; SurveyMonkey – Sample surveys; Typeform – Feedback form designs; Smartsheet – Survey templates."", ""turn 3: Search Typeform – Feedback form designs again. -> Search results for 'Typeform feedback form designs': Collection of template examples, design best practices, and real-world implementation case studies."", ""turn 4: I want to see Google Search – 'customer feedback form template examples', SurveyMonkey – Sample surveys, Typeform – Feedback form designs, and Smartsheet – Survey templates. -> Absolutely! Here’s your recent web browsing history: Google Search – 'customer feedback form template examples'; SurveyMonkey – Sample surveys; Typeform – Feedback form designs; Smartsheet – Survey templates.""]"	Show me my browsing activity	Show me Google Search – 'customer feedback form template examples', SurveyMonkey – Sample surveys, Typeform – Feedback form designs, and Smartsheet – Survey templates.	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1347-ACTION_VIEW_WEB_HISTORY-1-web_search-1-ACTION_VIEW_WEB_HISTORY-1-ACTION_VIEW_WEB_HISTORY-1	1	['INTENT_ACTION_VIDEO_CAMERA', 'web_search', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_IMAGE_CAPTURE']
"[""turn 1: Best practices to boost productivity when working remotely. -> Opening search for 'best practices for remote work productivity': You'll see articles on time management, communication tools, and workspace setup."", ""turn 2: Please open my recent browsing record. -> Opening your recent browsing record: Google (search 'best coffee shops'), OpenAI Blog, YouTube (music playlist), Spotify (web player), Wikipedia (Python)."", 'turn 3: Execute the still photo mode for snapping a picture. -> Still photo mode is now active. Say cheese!', 'turn 4: Choose the photo I just snapped -> Your image picker is ready. Choose the photo you just snapped.']"	Can you show my recent browsing history?	Can you show my recent browsing record?	{'plan': 'ACTION_VIEW_WEB_HISTORY', 'arguments': {}}	web_search-1346-ACTION_VIEW_WEB_HISTORY-1_NR-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_GET_CONTENT-1-ACTION_VIEW_WEB_HISTORY-1	1	['ACTION_VIEW_WEB_HISTORY', 'ACTION_SET_TIMER', 'ACTION_VIEW_PLAYLIST', 'get_contact_info', 'INTENT_ACTION_STILL_IMAGE_CAMERA']
"[""turn 1: Please play Eminem's 'Lose Yourself'. -> Now spinning Lose Yourself by Eminem."", ""turn 2: Could you look for reliable sources that discuss the causes of urban pollution? -> Looking up 'causes of urban pollution sources'... Found studies on traffic emissions, industrial pollutants, and urban planning impacts."", ""turn 3: Choose a person's address from my set of saved contacts. -> Address successfully picked: content://contacts/address/19"", ""turn 4: View content://contacts/address/19's details -> Showing address for Isabel Taylor: 456 Elm St, Unit\xa012, Metropolis, NY\xa010001 (content://contacts/address/19)""]"	List all tracks in this playlist.	List all tracks in Eminem's 'Lose Yourself'.	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Lose Yourself'}}	play_music-1358-web_search-1_NR-ACTION_PICK-1_NR-ACTION_VIEW_CONTACT-1-ACTION_VIEW_PLAYLIST-1	1	['ACTION_VIEW_EVENT', 'send_email', 'ACTION_VIEW_PLAYLIST', 'web_search', 'ACTION_VIEW_CALL_LOG']
"['turn 1: Please start playing on the default player. -> Alright, launching your default music player now.', ""turn 2: Show me the songs in my default playlist -> Playlist 'Default Playlist': Smells Like Teen Spirit; Sweet Child O' Mine; Back in Black"", 'turn 3: I want you to pick a phone contact detail from my phone book. -> Your chosen phone contact: content://contacts/phone/29', 'turn 4: Place a call to content://contacts/phone/29 -> Connecting you to content://contacts/phone/29...']"	What songs are in this playlist?	What songs are in 'Default Playlist'?	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Default Playlist'}}	play_music-1401-ACTION_VIEW_PLAYLIST-1-ACTION_PICK-1_NR-dial-1-ACTION_VIEW_PLAYLIST-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_SET_ALARM', 'ACTION_VIEW_EVENT', 'ACTION_VIEW_PLAYLIST', 'ACTION_VIEW_CONTACT']
"[""turn 1: Please play 'Stairway to Heaven'. -> Got it! Now playing: Stairway to Heaven."", ""turn 2: Show me the track list for Stairway to Heaven playlist. -> Playlist 'Stairway to Heaven': Stairway to Heaven; Whole Lotta Love; Kashmir"", ""turn 3: Play Whole Lotta Love -> Playing 'Whole Lotta Love' now."", ""turn 4: I'd like to see the track list in 'Stairway to Heaven' playlist. -> Here are the tracks for 'Stairway to Heaven': Stairway to Heaven; Whole Lotta Love; Kashmir.""]"	List the songs in this playlist	List the songs in 'Stairway to Heaven' playlist	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Stairway to Heaven'}}	play_music-1382-ACTION_VIEW_PLAYLIST-1-play_music-1-ACTION_VIEW_PLAYLIST-1-ACTION_VIEW_PLAYLIST-1	1	['open_settings', 'ACTION_VIEW_PLAYLIST', 'ACTION_SET_ALARM', 'ACTION_VIDEO_CAPTURE', 'send_email']
"['turn 1: Launch Deezer and play track deezer:track:987654321. -> Opening Deezer and playing track deezer:track:987654321.', ""turn 2: List the tracks in deezer:track:987654321 playlist. -> Playlist 'deezer:track:987654321': Symphony No. 5; Nocturne in E‑flat Major; Clair de Lune"", ""turn 3: Play Symphony No. 5 -> Alright, starting 'Symphony No. 5' now."", ""turn 4: Show me all the tracks in deezer:track:987654321 playlist. -> Playlist 'deezer:track:987654321' includes: Symphony No. 5; Nocturne in E‑flat Major; Clair de Lune.""]"	Show me that playlist's songs	Show me deezer:track:987654321 playlist's songs	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'deezer:track:987654321'}}	play_music-1400-ACTION_VIEW_PLAYLIST-1-play_music-1-ACTION_VIEW_PLAYLIST-1-ACTION_VIEW_PLAYLIST-1	1	['ACTION_SET_TIMER', 'ACTION_VIEW_EVENT', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_PLAYLIST', 'send_email']
"['turn 1: Play track with URI spotify:track:6rqhFgbbKwnb9MLmUQDhG6. -> Now playing track spotify:track:6rqhFgbbKwnb9MLmUQDhG6.', ""turn 2: Show me my 'Favorites' playlist -> Got your Favorites playlist: Bohemian Rhapsody; Hotel California; Imagine; Hey Jude."", 'turn 3: Play spotify:track:6rqhFgbbKwnb9MLmUQDhG6 on Apple Music -> Now streaming spotify:track:6rqhFgbbKwnb9MLmUQDhG6 on Apple Music.', 'turn 4: I need to capture an image. Open the camera in still mode. -> Photo mode initiated—your camera is live for still shots.']"	Display the tracks of that playlist	Display the tracks of 'Favorites' playlist	{'plan': 'ACTION_VIEW_PLAYLIST', 'arguments': {'playlist_name': 'Favorites'}}	play_music-1356-ACTION_VIEW_PLAYLIST-1-play_music-1-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_VIEW_PLAYLIST-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_SET_RINGTONE', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_PLAYLIST', 'ACTION_SHOW_TIMERS']
