section	model	plan	turn	bucket	accuracy	support
turn_bucket	scale-phi4-4b-base.tsv	play_video	5	complex_1	0.3333333333333333	12
turn_bucket	scale-phi4-4b-base.tsv	play_video	5	complex_2	0.25	12
turn_bucket	scale-phi4-4b-base.tsv	play_video	5	complex_3	0.3	10
turn_bucket	scale-phi4-4b-base.tsv	play_video	5	nonNR	1.0	12
turn_bucket	scale-phi4-4b-base.tsv	search_location	2	nonNR	0.7857142857142857	14
turn_bucket	scale-phi4-4b-base.tsv	search_location	3	complex_1	0.2857142857142857	14
turn_bucket	scale-phi4-4b-base.tsv	search_location	3	nonNR	0.8571428571428571	14
turn_bucket	scale-phi4-4b-base.tsv	search_location	4	complex_1	0.42857142857142855	14
turn_bucket	scale-phi4-4b-base.tsv	search_location	4	complex_2	0.35714285714285715	14
turn_bucket	scale-phi4-4b-base.tsv	search_location	4	nonNR	0.6428571428571429	14
turn_bucket	scale-phi4-4b-base.tsv	search_location	5	complex_1	0.1111111111111111	9
turn_bucket	scale-phi4-4b-base.tsv	search_location	5	complex_2	0.3333333333333333	9
turn_bucket	scale-phi4-4b-base.tsv	search_location	5	complex_3	0.3333333333333333	9
turn_bucket	scale-phi4-4b-base.tsv	search_location	5	nonNR	0.2222222222222222	9
turn_bucket	scale-phi4-4b-base.tsv	send_email	2	nonNR	0.5625	16
turn_bucket	scale-phi4-4b-base.tsv	send_email	3	complex_1	0.3125	16
turn_bucket	scale-phi4-4b-base.tsv	send_email	3	nonNR	0.5	16
turn_bucket	scale-phi4-4b-base.tsv	send_email	4	complex_1	0.42857142857142855	14
turn_bucket	scale-phi4-4b-base.tsv	send_email	4	complex_2	0.5	14
turn_bucket	scale-phi4-4b-base.tsv	send_email	4	nonNR	0.21428571428571427	14
turn_bucket	scale-phi4-4b-base.tsv	send_email	5	complex_1	0.4444444444444444	9
turn_bucket	scale-phi4-4b-base.tsv	send_email	5	complex_2	0.6666666666666666	9
turn_bucket	scale-phi4-4b-base.tsv	send_email	5	complex_3	0.2222222222222222	9
turn_bucket	scale-phi4-4b-base.tsv	send_email	5	nonNR	0.2222222222222222	9
turn_bucket	scale-phi4-4b-base.tsv	send_message	2	nonNR	0.8	15
turn_bucket	scale-phi4-4b-base.tsv	send_message	3	complex_1	0.35714285714285715	14
turn_bucket	scale-phi4-4b-base.tsv	send_message	3	nonNR	0.5	14
turn_bucket	scale-phi4-4b-base.tsv	send_message	4	complex_1	0.06666666666666667	15
turn_bucket	scale-phi4-4b-base.tsv	send_message	4	complex_2	0.5714285714285714	14
turn_bucket	scale-phi4-4b-base.tsv	send_message	4	nonNR	0.5	16
turn_bucket	scale-phi4-4b-base.tsv	send_message	5	complex_1	0.3	10
turn_bucket	scale-phi4-4b-base.tsv	send_message	5	complex_2	0.7	10
turn_bucket	scale-phi4-4b-base.tsv	send_message	5	complex_3	0.1	10
turn_bucket	scale-phi4-4b-base.tsv	send_message	5	nonNR	0.1	10
turn_bucket	scale-phi4-4b-base.tsv	web_search	2	nonNR	0.375	8
turn_bucket	scale-phi4-4b-base.tsv	web_search	3	complex_1	0.25	8
turn_bucket	scale-phi4-4b-base.tsv	web_search	3	nonNR	0.35294117647058826	17
turn_bucket	scale-phi4-4b-base.tsv	web_search	4	complex_1	0.25	8
turn_bucket	scale-phi4-4b-base.tsv	web_search	4	complex_2	0.25	12
turn_bucket	scale-phi4-4b-base.tsv	web_search	4	nonNR	0.25	12
turn_bucket	scale-phi4-4b-base.tsv	web_search	5	complex_1	0.25	8
turn_bucket	scale-phi4-4b-base.tsv	web_search	5	complex_2	0.25	16
turn_bucket	scale-phi4-4b-base.tsv	web_search	5	complex_3	0.25	12
turn_bucket	scale-phi4-4b-base.tsv	web_search	5	nonNR	0.25	16
turn_all	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	2	all	0.8823529411764706	17
turn_all	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	3	all	1.0	12
turn_all	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	4	all	0.9285714285714286	28
turn_all	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	all	1.0	27
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	2	all	0.8	25
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	3	all	0.6428571428571429	42
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	4	all	0.6666666666666666	21
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	5	all	0.5	24
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	2	all	1.0	8
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	3	all	0.5555555555555556	18
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	4	all	0.45454545454545453	33
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	5	all	0.39622641509433965	53
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	2	all	0.2857142857142857	14
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	3	all	0.09375	32
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	4	all	0.037037037037037035	27
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	all	0.0	42
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	2	all	0.9090909090909091	22
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	3	all	0.5	20
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	4	all	0.38095238095238093	42
turn_all	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	5	all	0.25	20
turn_all	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	2	all	0.875	8
turn_all	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	3	all	0.8333333333333334	18
turn_all	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	4	all	0.8928571428571429	28
turn_all	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	2	all	1.0	12
turn_all	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	3	all	1.0	12
turn_all	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	4	all	1.0	24
turn_all	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	5	all	1.0	27
turn_all	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	2	all	0.8333333333333334	6
turn_all	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	3	all	0.7857142857142857	14
turn_all	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	4	all	0.875	24
turn_all	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	all	0.8666666666666667	30
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	2	all	0.8	10
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	3	all	0.6	30
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	4	all	0.3958333333333333	48
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	5	all	0.21739130434782608	46
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	2	all	0.0	9
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	3	all	0.0	14
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	4	all	0.0	25
turn_all	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	5	all	0.0	34
turn_all	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	2	all	1.0	10
turn_all	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	3	all	0.6	25
turn_all	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	4	all	0.4473684210526316	38
turn_all	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	all	0.3275862068965517	58
turn_all	scale-qwen3-4b-base.tsv	ACTION_OPEN_CONTENT	2	all	0.3333333333333333	9
turn_all	scale-qwen3-4b-base.tsv	ACTION_OPEN_CONTENT	3	all	0.5416666666666666	24
turn_all	scale-qwen3-4b-base.tsv	ACTION_OPEN_CONTENT	4	all	0.275	40
turn_all	scale-qwen3-4b-base.tsv	ACTION_OPEN_CONTENT	5	all	0.10714285714285714	56
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	2	all	0.6	5
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	3	all	0.8	10
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	4	all	0.5238095238095238	21
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	5	all	0.5416666666666666	24
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	2	all	1.0	7
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	3	all	0.8235294117647058	17
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	4	all	0.7222222222222222	18
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	5	all	0.4	20
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_TIMER	2	all	0.4444444444444444	9
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_TIMER	3	all	0.2857142857142857	14
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_TIMER	4	all	0.30434782608695654	23
turn_all	scale-qwen3-4b-base.tsv	ACTION_SET_TIMER	5	all	0.4838709677419355	31
turn_all	scale-qwen3-4b-base.tsv	ACTION_SHOW_ALARMS	2	all	1.0	5
turn_all	scale-qwen3-4b-base.tsv	ACTION_SHOW_ALARMS	3	all	1.0	16
turn_all	scale-qwen3-4b-base.tsv	ACTION_SHOW_ALARMS	4	all	1.0	19
turn_all	scale-qwen3-4b-base.tsv	ACTION_SHOW_TIMERS	2	all	1.0	9
turn_all	scale-qwen3-4b-base.tsv	ACTION_SHOW_TIMERS	3	all	1.0	19
turn_all	scale-qwen3-4b-base.tsv	ACTION_SHOW_TIMERS	4	all	1.0	32
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	2	all	1.0	11
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	3	all	0.9166666666666666	12
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	4	all	0.9333333333333333	15
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	5	all	0.9629629629629629	27
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_CALL_LOG	2	all	1.0	11
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_CALL_LOG	4	all	1.0	10
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_CALL_LOG	5	all	1.0	17
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	2	all	0.9310344827586207	29
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	3	all	0.5	28
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	4	all	0.3409090909090909	44
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	5	all	0.32142857142857145	56
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_EVENT	2	all	1.0	16
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_EVENT	3	all	0.6666666666666666	33
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_EVENT	4	all	0.5476190476190477	42
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_EVENT	5	all	0.25	8
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_PLAYLIST	2	all	1.0	7
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_PLAYLIST	3	all	0.631578947368421	19
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_PLAYLIST	4	all	0.4444444444444444	18
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_PLAYLIST	5	all	0.25925925925925924	27
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_RECENT_APPS	2	all	1.0	7
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_RECENT_APPS	3	all	1.0	17
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_RECENT_APPS	4	all	1.0	15
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_RECENT_APPS	5	all	1.0	23
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_SENT_EMAILS	2	all	1.0	6
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_SENT_EMAILS	3	all	1.0	10
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_SENT_EMAILS	4	all	1.0	17
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_SENT_MESSAGES	2	all	1.0	14
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_SENT_MESSAGES	4	all	1.0	10
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_WEB_HISTORY	3	all	1.0	8
turn_all	scale-qwen3-4b-base.tsv	ACTION_VIEW_WEB_HISTORY	4	all	1.0	16
turn_all	scale-qwen3-4b-base.tsv	dial	2	all	0.8333333333333334	6
turn_all	scale-qwen3-4b-base.tsv	dial	3	all	0.5	20
turn_all	scale-qwen3-4b-base.tsv	dial	4	all	0.4444444444444444	36
turn_all	scale-qwen3-4b-base.tsv	dial	5	all	0.32	50
turn_all	scale-qwen3-4b-base.tsv	get_contact_info_from_uri	3	all	1.0	7
turn_all	scale-qwen3-4b-base.tsv	get_contact_info_from_uri	4	all	0.7777777777777778	18
turn_all	scale-qwen3-4b-base.tsv	get_contact_info_from_uri	5	all	0.6	15
turn_all	scale-qwen3-4b-base.tsv	launch_application	2	all	1.0	12
turn_all	scale-qwen3-4b-base.tsv	launch_application	3	all	0.5	18
turn_all	scale-qwen3-4b-base.tsv	launch_application	4	all	0.41935483870967744	31
turn_all	scale-qwen3-4b-base.tsv	play_music	2	all	0.8333333333333334	12
turn_all	scale-qwen3-4b-base.tsv	play_music	3	all	0.16666666666666666	12
turn_all	scale-qwen3-4b-base.tsv	play_music	4	all	0.32142857142857145	28
turn_all	scale-qwen3-4b-base.tsv	play_music	5	all	0.25925925925925924	27
turn_all	scale-qwen3-4b-base.tsv	play_video	2	all	0.9375	16
turn_all	scale-qwen3-4b-base.tsv	play_video	3	all	0.5263157894736842	38
turn_all	scale-qwen3-4b-base.tsv	play_video	4	all	0.4	30
turn_all	scale-qwen3-4b-base.tsv	play_video	5	all	0.32608695652173914	46
turn_all	scale-qwen3-4b-base.tsv	search_location	2	all	0.7857142857142857	14
turn_all	scale-qwen3-4b-base.tsv	search_location	3	all	0.5	28
turn_all	scale-qwen3-4b-base.tsv	search_location	4	all	0.21428571428571427	42
turn_all	scale-qwen3-4b-base.tsv	search_location	5	all	0.1111111111111111	36
turn_all	scale-qwen3-4b-base.tsv	send_email	2	all	0.625	16
turn_all	scale-qwen3-4b-base.tsv	send_email	3	all	0.40625	32
turn_all	scale-qwen3-4b-base.tsv	send_email	4	all	0.38095238095238093	42
turn_all	scale-qwen3-4b-base.tsv	send_email	5	all	0.19444444444444445	36
turn_all	scale-qwen3-4b-base.tsv	send_message	2	all	0.7333333333333333	15
turn_all	scale-qwen3-4b-base.tsv	send_message	3	all	0.5357142857142857	28
turn_all	scale-qwen3-4b-base.tsv	send_message	4	all	0.4222222222222222	45
turn_all	scale-qwen3-4b-base.tsv	send_message	5	all	0.3	40
turn_all	scale-qwen3-4b-base.tsv	web_search	2	all	0.0	8
turn_all	scale-qwen3-4b-base.tsv	web_search	3	all	0.08	25
turn_all	scale-qwen3-4b-base.tsv	web_search	4	all	0.1875	32
turn_all	scale-qwen3-4b-base.tsv	web_search	5	all	0.19230769230769232	52
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	2	nonNR	0.8823529411764706	17
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	3	complex_1	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	3	nonNR	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	4	complex_1	0.8181818181818182	11
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	4	complex_2	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	4	nonNR	1.0	11
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	complex_1	1.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	complex_2	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	complex_3	1.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	nonNR	1.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	2	nonNR	0.8	25
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	3	complex_1	0.6190476190476191	21
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	3	nonNR	0.6666666666666666	21
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	4	complex_1	0.7142857142857143	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	4	complex_2	0.42857142857142855	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	4	nonNR	0.8571428571428571	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	5	complex_1	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	5	complex_2	0.3333333333333333	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	5	complex_3	0.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	5	nonNR	0.6666666666666666	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	2	nonNR	1.0	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	3	complex_1	0.375	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	3	nonNR	0.7	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	4	complex_1	0.125	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	4	complex_2	0.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	4	nonNR	0.9333333333333333	15
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	5	complex_1	0.0	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	5	complex_2	0.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	5	complex_3	0.06666666666666667	15
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_CONTACT	5	nonNR	1.0	20
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	2	nonNR	0.2857142857142857	14
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	3	complex_1	0.0	14
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	3	nonNR	0.16666666666666666	18
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	4	complex_1	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	4	complex_2	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	4	nonNR	0.1111111111111111	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	complex_1	0.0	11
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	complex_2	0.0	11
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	complex_3	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	nonNR	0.0	11
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	2	nonNR	0.9090909090909091	22
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	3	complex_1	0.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	3	nonNR	1.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	4	complex_1	0.0	16
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	4	complex_2	0.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	4	nonNR	1.0	16
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	5	complex_1	0.0	5
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	5	complex_2	0.0	5
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	5	complex_3	0.0	5
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_EDIT_VIDEO	5	nonNR	1.0	5
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	2	nonNR	0.875	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	3	complex_1	0.625	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	3	nonNR	1.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	4	complex_1	0.875	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	4	complex_2	0.9	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_CONTENT	4	nonNR	0.9	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	2	nonNR	1.0	12
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	3	complex_1	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	3	nonNR	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	4	complex_1	1.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	4	complex_2	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	4	nonNR	1.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	5	complex_1	1.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	5	complex_2	1.0	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	5	complex_3	1.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_GET_RINGTONE	5	nonNR	1.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	2	nonNR	0.8333333333333334	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	3	complex_1	0.6666666666666666	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	3	nonNR	0.875	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	4	complex_1	0.8333333333333334	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	4	complex_2	1.0	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	4	nonNR	0.8	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	complex_1	0.8333333333333334	6
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	complex_2	1.0	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	complex_3	1.0	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	nonNR	0.625	8
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	2	nonNR	0.8	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	3	complex_1	0.2	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	3	nonNR	0.8	20
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	4	complex_1	0.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	4	complex_2	0.2631578947368421	19
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	4	nonNR	0.7368421052631579	19
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	5	complex_1	0.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	5	complex_2	0.0	12
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	5	complex_3	0.0	12
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_CONTACT	5	nonNR	0.8333333333333334	12
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	2	nonNR	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	3	complex_1	0.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	3	nonNR	0.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	4	complex_1	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	4	complex_2	0.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	4	nonNR	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	5	complex_1	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	5	complex_2	0.0	7
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	5	complex_3	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_INSERT_EVENT	5	nonNR	0.0	9
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	2	nonNR	1.0	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	3	complex_1	0.4	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	3	nonNR	0.7333333333333333	15
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	4	complex_1	0.3	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	4	complex_2	0.14285714285714285	14
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	4	nonNR	0.8571428571428571	14
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	complex_1	0.2	10
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	complex_2	0.06666666666666667	15
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	complex_3	0.07142857142857142	14
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	nonNR	0.7894736842105263	19
turn_bucket	scale-qwen3-4b-base.tsv	ACTION_OPEN_CONTENT	2	nonNR	0.3333333333333333	9
